Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
14863,Marker Man Adventures,Wii,2009,Platform,Majesco Entertainment,0.02,0,0,0,0.03
14864,Capcom Digital Collection,X360,2012,Action,Capcom,0.02,0.01,0,0,0.03
14865,Pro Yakyuu Family Stadium,Wii,2008,Sports,Namco Bandai Games,0,0,0.03,0,0.03
14866,Open Season,PC4,2006,Platform,Ubisoft,0.01,0.01,0,0,0.03
14867,Monster Hunter Frontier Online: Forward 2,X360,2011,Role-Playing,Capcom,0,0,0.03,0,0.03
14868,Moyashimon DS,Wii,2009,Action,Takara Tomy,0,0,0.03,0,0.03
14869,A Ressha de Gyoukou 2001,PC4,2001,Simulation,ArtDink,0,0,0.03,0,0.03
14870,Diabolik Lovers: Lunatic Parade,PC4,2016,Adventure,Idea Factory,0,0,0.03,0,0.03
14871,Let's Dance with Mel B,Wii,2011,Sports,Black Bean Games,0,0.02,0,0,0.03
14872,Battlestations: Pacific,PC,2009,Strategy,Eidos Interactive,0,0.02,0,0,0.03
14873,Neverwinter Nights 2,PC,2006,Role-Playing,Atari,0,0.02,0,0,0.03
14874,Starry ? Sky: In Autumn,PC4,2010,Misc,Asgard,0,0,0.03,0,0.03
14875,Battlefield 1942,PC,2002,Shooter,Electronic Arts,0.01,0.01,0,0,0.03
14876,Back to the Future: The Game,X360,2015,Adventure,Telltale Games,0.02,0.01,0,0,0.03
14877,Pitball,PC,1996,Sports,Time Warner Interactive,0.01,0.01,0,0,0.03
14878,X-Men Origins: Wolverine - Uncaged Edition,PC,2009,Action,Activision,0.02,0,0,0,0.03
14879,Combat Wings: The Great Battles of WWII,Wii,N/A,Simulation,City Interactive,0.02,0,0,0,0.03
14880,D.C. III: Da Capo III,PC4,2013,Adventure,Kadokawa Games,0,0,0.03,0,0.03
14881,Judge Dredd: Dredd Vs Death,PC4,2003,Shooter,BAM! Entertainment,0.01,0.01,0,0,0.03
14882,Ocean Commander,Wii,2009,Simulation,Valcon Games,0.02,0,0,0,0.03
14883,Drome Racers,PC,2003,Racing,THQ,0.02,0.01,0,0,0.03
14884,Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,PC4,2012,Adventure,Idea Factory,0,0,0.03,0,0.03
14885,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,PC4,2015,Misc,Namco Bandai Games,0,0,0.03,0,0.03
14886,Tank Beat,Wii,2006,Strategy,Midas Interactive Entertainment,0.01,0.01,0,0,0.03
14887,LEGO Pirates of the Caribbean: The Video Game,PC,2011,Action,Disney Interactive Studios,0.02,0,0,0,0.03
14888,Turbo: Super Stunt Squad,Wii,2013,Sports,D3Publisher,0,0.02,0,0,0.03
14889,Jurassic Park: Operation Genesis,PC,2003,Simulation,Vivendi Games,0,0.02,0,0,0.03
14890,The Peanuts Movie: Snoopy's Grand Adventure,X360,2015,Action,Activision,0,0.02,0,0,0.03
14891,Tenkaichi * Sengoku Lovers,Wii,2010,Adventure,Rocket Company,0,0,0.03,0,0.03
14892,Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,PC4,2013,Misc,Paon Corporation,0,0,0.03,0,0.03
14893,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,PC4,2007,Misc,Sega,0,0,0.03,0,0.03
14894,Bode Miller Alpine Skiing,PC4,2006,Sports,Valcon Games,0.01,0.01,0,0,0.03
14895,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,PC,2006,Role-Playing,Marvelous Interactive,0,0,0.02,0,0.03
14896,R-Type Delta,PC,1998,Shooter,Irem Software Engineering,0.01,0.01,0,0,0.03
14897,Angelique: Maren no Rokukishi,PC4,2011,Adventure,Idea Factory,0,0,0.03,0,0.03
14898,Soul Eater: Battle Resonance,PC4,2009,Action,Namco Bandai Games,0,0,0.03,0,0.03
14899,Psycho-Pass: Mandatory Happiness,PC4,2016,Adventure,Nippon Ichi Software,0.02,0,0,0,0.03
14900,Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,Wii,2008,Misc,D3Publisher,0,0,0.03,0,0.03
14901,The Great Battle Gaiden 2: Matsuri da Wasshoi,PC,1994,Action,Banpresto,0,0,0.03,0,0.03
14902,Napoleon Dynamite: The Game,Wii,2007,Puzzle,Crave Entertainment,0.02,0,0,0,0.03
14903,Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,Wii,2008,Simulation,Broccoli,0,0,0.03,0,0.03
14904,Rock 'N' Roll Adventures,Wii,2007,Platform,Popcorn Arcade,0.02,0,0,0,0.03
14905,War Gods,PC,1996,Fighting,GT Interactive,0.01,0.01,0,0,0.03
14906,Evangelion: Jo,PC4,2009,Action,Namco Bandai Games,0,0,0.03,0,0.03
14907,Doki Oki,PC,1995,Adventure,Banpresto,0,0,0.02,0,0.03
14908,Gakuen Alice: WakuWaku * Happy Friends,Wii,2007,Adventure,Kids Station,0,0,0.03,0,0.03
14909,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,PC4,2012,Adventure,ChunSoft,0,0,0.03,0,0.03
14910,Konohana 2: Todoke Kanai Requiem,PC4,2002,Adventure,Success,0,0,0.03,0,0.03
14911,Derby Time 2006,PC4,2006,Sports,Sony Computer Entertainment,0,0,0.03,0,0.03
14912,Yuusha Shisu.,PC4,2016,Role-Playing,Nippon Ichi Software,0,0,0.02,0,0.02
14913,Monster Mayhem: Build and Battle,Wii,2009,Simulation,Zushi Games,0.02,0,0,0,0.02
14914,Senjou no Waltz,PC4,2014,Adventure,Idea Factory,0,0,0.02,0,0.02
14915,Chuck E. Cheese's Sports Games,Wii,2011,Sports,UFO Interactive,0.02,0,0,0,0.02
14916,Ghostbusters (2016),X360,2016,Action,Activision,0.02,0,0,0,0.02
14917,Stronghold 2 Deluxe,PC,2005,Strategy,Take-Two Interactive,0,0.02,0,0,0.02
14918,MAPLUS: Portable Navi 3,PC4,2009,Misc,Edia,0,0,0.02,0,0.02
14919,DEATH NOTE: L o Tsugu Mono,Wii,2007,Adventure,Konami Digital Entertainment,0,0,0.02,0,0.02
14920,ZooCube,PC,2002,Puzzle,Acclaim Entertainment,0.02,0,0,0,0.02
14921,Puppet Show 3: Lost Town,PC,2011,Puzzle,Focus Home Interactive,0,0.02,0,0,0.02
14922,Star Wars: Empire at War - Forces of Corruption,PC,2006,Strategy,LucasArts,0,0.02,0,0,0.02
14923,Spy Hunter / Super Sprint,PC,2005,Racing,Zoo Digital Publishing,0.02,0.01,0,0,0.02
14924,Otometeki Koi Kakumei * Love Revo! Portable,PC4,2010,Adventure,Idea Factory,0,0,0.02,0,0.02
14925,Clover no Kuni no Alice: Wonderful Wonder World,PC4,2010,Adventure,Prototype,0,0,0.02,0,0.02
14926,Room Zoom: Race for Impact,X360,2004,Racing,Jaleco,0.02,0.01,0,0,0.02
14927,Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,PC4,2013,Adventure,5pb,0,0,0.02,0,0.02
14928,Tube Slider,PC,N/A,Racing,Unknown,0.02,0,0,0,0.02
14929,Ghost Pirates of Vooju Island,PC,2009,Adventure,DTP Entertainment,0,0.02,0,0,0.02
14930,America Oudan Ultra-Quiz,PC4,1995,Misc,Victor Interactive,0,0,0.02,0,0.02
14931,DoDonPachi Dai-Oujou: Black Label Extra,X360,2009,Shooter,5pb,0,0,0.02,0,0.02
14932,Mind Your Language: Learn English! / French! / German! / Spanish! /Japanese!,Wii,2009,Misc,PlayV,0,0.02,0,0,0.02
14933,ParaWorld,PC,2006,Strategy,Deep Silver,0,0.02,0,0,0.02
14934,Tropico Reloaded,PC,2009,Strategy,Kalypso Media,0,0.02,0,0,0.02
14935,Shinseiki Evangelion: Battle Orchestra,PC4,2007,Fighting,Broccoli,0,0,0.02,0,0.02
14936,Pharaoh,PC,1998,Strategy,Vivendi Games,0,0.02,0,0,0.02
14937,Vampire Mansion: Linda Hyde,Wii,2011,Adventure,Unknown,0,0.02,0,0,0.02
14938,Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,Wii,2008,Action,Namco Bandai Games,0,0,0.02,0,0.02
14939,Battlefield 2: Modern Combat(JP sales),PC4,2005,Shooter,Electronic Arts,0,0,0.02,0,0.02
14940,The Idolmaster: Gravure For You! Vol.7,PC4,2012,Action,Namco Bandai Games,0,0,0.02,0,0.02
14941,Stake: Fortune Fighters,X360,2003,Fighting,Metro 3D,0.02,0.01,0,0,0.02
14942,Serious Sam Advance,PC,2004,Shooter,Global Star,0.02,0.01,0,0,0.02
14943,The Settlers: Rise of an Empire,PC,2007,Strategy,Ubisoft,0.01,0.01,0,0,0.02
14944,Let's Play Garden,Wii,2010,Simulation,Deep Silver,0.02,0,0,0,0.02
14945,Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,PC4,N/A,Adventure,N/A,0,0,0.02,0,0.02
14946,Pop'n Music 12 Iroha,PC4,2006,Simulation,Konami Digital Entertainment,0,0,0.02,0,0.02
14947,BeatMania IIDX 11: IIDX Red,PC4,2006,Simulation,Konami Digital Entertainment,0,0,0.02,0,0.02
14948,Warhammer Online: Age of Reckoning,PC,2008,Role-Playing,GOA,0,0.02,0,0,0.02
14949,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,PC,2005,Sports,Konami Digital Entertainment,0,0,0.02,0,0.02
14950,Road Trip: The Arcade Edition,PC,2002,Racing,Zoo Digital Publishing,0.02,0,0,0,0.02
14951,Juusanshi Engi Engetsu Sangokuden 2,PC4,2014,Action,Idea Factory,0,0,0.02,0,0.02
14952,No More Heroes: Heroes' Paradise,X360,2010,Action,Marvelous Interactive,0,0,0.02,0,0.02
14953,Virtua Tennis: World Tour (jp sales),PC4,2005,Sports,Sega,0,0,0.02,0,0.02
14954,World Series of Poker 2008: Battle for the Bracelets,PC4,2007,Misc,Activision,0.02,0,0,0,0.02
14955,Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,PC4,2012,Action,5pb,0,0,0.02,0,0.02
14956,Cold War,X360,2005,Shooter,DreamCatcher Interactive,0.02,0.01,0,0,0.02
14957,Steel Battalion: Line of Contact,X360,2004,Simulation,Capcom,0.02,0.01,0,0,0.02
14958,Naruto Shippuden: Ultimate Ninja Storm Collection,PC4,2016,Action,Namco Bandai Games,0,0.02,0,0,0.02
14959,Ken to Mahou to Gakuen Mono. 2G,PC4,2010,Role-Playing,Acquire,0,0,0.02,0,0.02
14960,NBA Starting Five,X360,2002,Sports,Konami Digital Entertainment,0.02,0.01,0,0,0.02
14961,Kami Naru Kimi to,PC4,2011,Adventure,Idea Factory,0,0,0.02,0,0.02
14962,Spy Hunter: Nowhere To Run,PC4,2006,Racing,Midway Games,0.01,0.01,0,0,0.02
14963,LEGO Harry Potter: Years 1-4,PC,2010,Action,Warner Bros. Interactive Entertainment,0.01,0.01,0,0,0.02
14964,Ikki Tousen: Eloquent Fist,PC4,2008,Fighting,Marvelous Interactive,0,0,0.02,0,0.02
14965,Viva Pinata,PC,2007,Simulation,Microsoft Game Studios,0,0.02,0,0,0.02
14966,Carmen Sandiego: The Secret of the Stolen Drums,X360,2004,Action,BAM! Entertainment,0.02,0.01,0,0,0.02
14967,Disney's Magical Quest 3 Starring Mickey and Donald,PC,2003,Action,Capcom,0.02,0.01,0,0,0.02
14968,Chili Con Carnage,PC4,2007,Shooter,Eidos Interactive,0,0.02,0,0.01,0.02
14969,Bus Simulator 16,PC,2016,Simulation,Astragon,0,0.02,0,0,0.02
14970,Rengoku II:  The Stairway To H.E.A.V.E.N.,PC4,2006,Action,Konami Digital Entertainment,0.02,0,0,0,0.02
14971,Teddy Together,X360,2016,Simulation,Nintendo,0,0.02,0,0,0.02
14972,Pony Luv,Wii,2008,Simulation,GSP,0.02,0,0,0,0.02
14973,Strike Witches 2: Iyasu Naosu Punipunisuru,Wii,2010,Action,Kadokawa Shoten,0,0,0.02,0,0.02
14974,Omega Quintet,PC4,2014,Role-Playing,Compile Heart,0,0,0.02,0,0.02
14975,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,PC4,2015,Action,Namco Bandai Games,0,0,0.02,0,0.02
14976,Demigod,PC,2009,Strategy,Atari,0,0.02,0,0,0.02
14977,The Voice,PC4,2014,Action,Activision,0.02,0,0,0,0.02
14978,"Ed, Edd n Eddy: The Mis-Edventures",X360,2005,Platform,Midway Games,0.02,0.01,0,0,0.02
14979,Bunmei Haruka: Aoiza Ibunroku,PC4,2011,Action,FuRyu,0,0,0.02,0,0.02
14980,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,PC4,2015,Adventure,Namco Bandai Games,0,0,0.02,0,0.02
14981,Blade Arcus from Shining EX,PC4,2015,Fighting,Sega,0,0,0.02,0,0.02
14982,Vantage Master Portable,PC4,2008,Role-Playing,Falcom Corporation,0,0,0.02,0,0.02
14983,Lilpri DS: Hime-Chen! Apple Pink,Wii,2010,Adventure,Sega,0,0,0.02,0,0.02
14984,Star Trek Online,PC,2010,Role-Playing,Atari,0,0.02,0,0,0.02
14985,Rapala for Kinect,X360,2011,Sports,Activision,0,0.02,0,0,0.02
14986,Rugby Challenge 3,X360,2016,Sports,Alternative Software,0,0.02,0,0,0.02
14987,"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",Wii,2008,Misc,D3Publisher,0,0,0.02,0,0.02
14988,Diabolik Lovers: Vandead Carnival,PC4,2014,Action,Idea Factory,0,0,0.02,0,0.02
14989,O.M.G. 26 - Our Mini Games,Wii,2007,Puzzle,505 Games,0.02,0,0,0,0.02
14990,Ty the Tasmanian Tiger 3: Night of the Quinkan,X360,2005,Action,Zoo Digital Publishing,0.02,0.01,0,0,0.02
14991,AMF Xtreme Bowling,PC4,2006,Sports,Mastertronic,0.01,0.01,0,0,0.02
14992,Total Overdose: A Gunslinger's Tale in Mexico,X360,2005,Shooter,Eidos Interactive,0.02,0.01,0,0,0.02
14993,Bomberman Fantasy Race,PC,1998,Racing,Virgin Interactive,0.01,0.01,0,0,0.02
14994,Colin McRae Rally 2.0,PC,2002,Racing,Codemasters,0.02,0.01,0,0,0.02
14995,Carnage Heart EXA,PC4,2010,Strategy,ArtDink,0,0,0.02,0,0.02
14996,Tropico 4: Modern Times,PC,2012,Strategy,Kalypso Media,0,0.02,0,0,0.02
14997,Europa Universalis III Complete,PC,2008,Strategy,Paradox Interactive,0,0.02,0,0,0.02
14998,Bugriders: The Race of Kings,PC,1997,Racing,GT Interactive,0.01,0.01,0,0,0.02
14999,Bust-A-Move,X360,1994,Puzzle,Micro Cabin,0,0,0.02,0,0.02
15000,Wii de Asobu: Metroid Prime,Wii,N/A,Shooter,Nintendo,0,0,0.02,0,0.02
15001,Payout Poker & Casino,PC4,N/A,Misc,Unknown,0.02,0,0,0,0.02
15002,Wii de Asobu: Metroid Prime,Wii,N/A,Shooter,Nintendo,0,0,0.02,0,0.02
15003,Wangan Midnight Portable,PC4,2007,Racing,Genki,0,0,0.02,0,0.02
15004,Cross Ange: Tenshi to Ryuu no Rondo tr.,PC4,2015,Action,Namco Bandai Games,0,0,0.02,0,0.02
15005,Canvas 2,PC4,2006,Adventure,Kadokawa Shoten,0,0,0.02,0,0.02
15006,Memories Off: Sorekara Again,PC4,2006,Adventure,KID,0,0,0.02,0,0.02
15007,Tom Clancy's Rainbow Six: Vegas 2,PC,2008,Shooter,Ubisoft,0,0.02,0,0,0.02
15008,11eyes: CrossOver,X360,2009,Adventure,5pb,0,0,0.02,0,0.02
15009,Kenka Bancho Otome,PC4,2016,Action,Screenlife,0,0,0.02,0,0.02
15010,Supermodel Makeover by Lauren Luke,Wii,2009,Simulation,Avanquest,0,0.02,0,0,0.02
15011,George of the Jungle and the Search for the Secret,Wii,2008,Platform,Ignition Entertainment,0.02,0,0,0,0.02
15012,AirForce Delta Storm,PC,2002,Shooter,Konami Digital Entertainment,0.02,0.01,0,0,0.02
15013,Serious Sam HD: Gold Edition,X360,2011,Shooter,Mastertronic,0,0.02,0,0,0.02
15014,Peter Pan in Disney's Return to Never Land,PC,2002,Platform,Sony Computer Entertainment,0.01,0.01,0,0,0.02
15015,Ferrari Challenge Trofeo Pirelli Deluxe,Wii,2009,Racing,System 3 Arcade Software,0,0.02,0,0,0.02
15016,Xenosaga I·II,Wii,2006,Role-Playing,Namco Bandai Games,0,0,0.02,0,0.02
15017,SimCity Societies,PC,2007,Simulation,Electronic Arts,0,0.02,0,0,0.02
15018,Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,Wii,2008,Sports,Hudson Soft,0,0,0.02,0,0.02
15019,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,PC4,2016,Misc,Namco Bandai Games,0,0,0.02,0,0.02
15020,Fishdom 2 Deluxe,PC,2010,Puzzle,Rondomedia,0,0.02,0,0.01,0.02
15021,Kuusen II,PC4,2004,Simulation,Kadokawa Shoten,0,0,0.02,0,0.02
15022,Cross Channel: In Memory of All People,X360,2011,Adventure,CyberFront,0,0,0.02,0,0.02
15023,Bomberman Story DS,Wii,2007,Role-Playing,Rising Star Games,0,0,0.02,0,0.02
15024,Penguins of Madagascar,Wii,2014,Action,Namco Bandai Games,0,0.02,0,0,0.02
15025,Clannad: Mitsumi Mamoru Sakamichi de - Joukan,PC4,2010,Adventure,Prototype,0,0,0.02,0,0.02
15026,Brothers in Arms: Hell's Highway,PC,2008,Shooter,Ubisoft,0,0.02,0,0,0.02
15027,Are You Alice?,PC4,2011,Adventure,Idea Factory,0,0,0.02,0,0.02
15028,Future Tactics: The Uprising,PC,2004,Strategy,JoWood Productions,0.02,0,0,0,0.02
15029,Stronghold Crusader Extreme,PC,2008,Strategy,Gamecock,0,0.02,0,0,0.02
15030,Kensei: Sacred Fist,PC,1997,Fighting,Konami Digital Entertainment,0.01,0.01,0,0,0.02
15031,Backyard NFL Football,Wii,2007,Sports,Atari,0.02,0,0,0,0.02
15032,Okashi na Shima no Peter Pan: Sweet Never Land,PC4,2011,Adventure,Quinrose,0,0,0.02,0,0.02
15033,Urakata Hakuoki,PC4,2013,Adventure,Idea Factory,0,0,0.02,0,0.02
15034,Cities XL 2011,PC,2010,Simulation,Focus Home Interactive,0,0.02,0,0,0.02
15035,Kung Fu Panda,PC,2008,Action,Activision,0,0.02,0,0,0.02
15036,Gift: Prism,PC4,2006,Adventure,Sweets,0,0,0.02,0,0.02
15037,PDC World Championship Darts: Pro Tour,X360,2010,Sports,O-Games,0,0.02,0,0,0.02
15038,Shanghai: True Valor,PC,1998,Puzzle,Activision,0.01,0.01,0,0,0.02
15039,Tokyo Xanadu eX+,PC4,2016,Role-Playing,Nihon Falcom Corporation,0,0,0.02,0,0.02
15040,Major Dream: Major DS Dream Baseball,Wii,2008,Sports,Takara Tomy,0,0,0.02,0,0.02
15041,Steins;Gate: Senkei Kousoku no Phonogram,X360,2013,Adventure,5pb,0,0,0.02,0,0.02
15042,Thunderbirds,PC,2004,Shooter,Vivendi Games,0.02,0.01,0,0,0.02
15043,Winning Post 8 2015,PC4,2015,Action,Tecmo Koei,0,0,0.02,0,0.02
15044,Vitamin Z Revolution,PC4,2010,Adventure,D3Publisher,0,0,0.02,0,0.02
15045,Aria: The Origination ~Aoi Wakusei no El Cielo~,PC4,2008,Adventure,Alchemist,0,0,0.02,0,0.02
15046,Inkheart,Wii,2009,Adventure,DreamCatcher Interactive,0.02,0,0,0,0.02
15047,Street Fighter X Tekken,PC,2012,Fighting,Capcom,0,0.02,0,0,0.02
15048,Lunatic Dawn Tempest,PC4,2001,Role-Playing,ArtDink,0,0,0.02,0,0.02
15049,Ceville,PC,2009,Action,Kalypso Media,0,0.02,0,0,0.02
15050,Strike Witches: Shirogane no Tsubasa,PC4,2012,Strategy,Kadokawa Shoten,0,0,0.02,0,0.02
15051,Total Immersion Racing,X360,2002,Racing,Empire Interactive,0.02,0.01,0,0,0.02
15052,Totally Spies! 2: Undercover,Wii,2006,Action,Atari,0.01,0.01,0,0,0.02
15053,Luxor: The Wrath of Set,PC4,2006,Puzzle,Mumbo Jumbo,0.02,0,0,0,0.02
15054,Natalie Brooks: Mystery at Hillcrest High,Wii,2012,Action,Licensed 4U,0,0.02,0,0,0.02
15055,NASCAR Heat Evolution,X360,2016,Racing,Dusenberry Martin Racing,0.02,0,0,0,0.02
15056,Board Game: Top Shop,PC,1999,Misc,Success,0.01,0.01,0,0,0.02
15057,NANA: Live Staff Daiboshuu! Shoshinsha Kangei,Wii,2007,Action,Konami Digital Entertainment,0,0,0.02,0,0.02
15058,Castlevania: Lords of Shadow - Reverie,X360,2011,Action,Konami Digital Entertainment,0.02,0,0,0,0.02
15059,Xia-Xia,Wii,2012,Platform,N/A,0,0.02,0,0,0.02
15060,Cocoto Magic Circus,Wii,2008,Shooter,Neko Entertainment,0.02,0,0,0,0.02
15061,Zero no Tsukaima: Shou-akuma to Harukaze no Concerto,PC4,2007,Adventure,Marvelous Interactive,0,0,0.02,0,0.02
15062,Dunamis 15,PC4,2011,Adventure,5pb,0,0,0.02,0,0.02
15063,DemiKids: Dark Version,PC,2002,Role-Playing,Atlus,0.02,0.01,0,0,0.02
15064,Mage Knight: Destiny's Soldier,Wii,2006,Strategy,Namco Bandai Games,0.02,0,0,0,0.02
15065,GT Legends,PC,2005,Racing,Atari,0,0.02,0,0,0.02
15066,Blender Bros.,PC,2002,Platform,Unknown,0.02,0.01,0,0,0.02
15067,Suzumiya Haruhi no Heiretsu,Wii,2009,Adventure,Sega,0,0,0.02,0,0.02
15068,F1 Race Stars,PC,2012,Racing,Codemasters,0,0.02,0,0,0.02
15069,DemiKids: Light Version,PC,2002,Role-Playing,Atlus,0.02,0.01,0,0,0.02
15070,Nanatsuiro * Drops Pure!!,PC4,2007,Adventure,Media Works,0,0,0.02,0,0.02
15071,Pe-Jongju to Manabu Kankokugo DS: Test-Hen,Wii,2010,Misc,D3Publisher,0,0,0.02,0,0.02
15072,Escape the Emerald Star,PC,2011,Puzzle,PopCap Games,0.02,0,0,0,0.02
15073,La Corda d'Oro 4,PC4,2016,Action,Tecmo Koei,0,0,0.02,0,0.02
15074,Thomas and Friends: Steaming around Sodor,X360,2015,Action,Avanquest Software,0,0.02,0,0,0.02
15075,Titanic Mystery,Wii,2010,Puzzle,O-Games,0.02,0,0,0,0.02
15076,Falcon 4.0: Allied Force,PC,2005,Simulation,Graphsim Entertainment,0,0.02,0,0,0.02
15077,Bottom of the 9th '97,PC,1997,Sports,Konami Digital Entertainment,0.01,0.01,0,0,0.02
15078,Shaman King: Chou Senjiryokketsu 3,PC,2002,Role-Playing,King Records,0,0,0.02,0,0.02
15079,Ride,X360,2015,Racing,Milestone S.r.l.,0,0.02,0,0,0.02
15080,Line Rider 2: Unbound,Wii,2008,Puzzle,Deep Silver,0.02,0,0,0,0.02
15081,HatsuKare * Renai Debut Sengen!,PC4,2013,Adventure,FuRyu,0,0,0.02,0,0.02
15082,Treasure Chase,Wii,2011,Puzzle,Storm City Games,0.02,0,0,0,0.02
15083,Unreal Anthology,PC,2006,Shooter,Midway Games,0,0.02,0,0,0.02
15084,X3: Terran War Pack,PC,2012,Misc,Deep Silver,0,0.02,0,0,0.02
15085,Prison Architect,PC4,2016,Action,Introversion Software,0.01,0.01,0,0,0.02
15086,G1 Jockey Wii,Wii,2007,Sports,Tecmo Koei,0,0.01,0.02,0,0.02
15087,Kingdom: Ikkitousen no Ken,PC4,2010,Action,Konami Digital Entertainment,0,0,0.02,0,0.02
15088,Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,PC4,2007,Fighting,Yuke's,0,0,0.02,0,0.02
15089,Rugby League Live 3,PC4,2015,Action,Tru Blu Entertainment,0,0.02,0,0,0.02
15090,Tom Clancy's EndWar,PC,2009,Strategy,Ubisoft,0,0.02,0,0,0.02
15091,RayCrisis: Series Termination,PC,1999,Shooter,JVC,0.01,0.01,0,0,0.02
15092,Left 4 Dead,PC,2008,Shooter,Electronic Arts,0,0.02,0,0,0.02
15093,Bejeweled 2 Deluxe,PC,2006,Puzzle,Focus Home Interactive,0,0.02,0,0,0.02
15094,Ikki Tousen: Shining Dragon,PC4,2007,Role-Playing,Marvelous Interactive,0,0,0.02,0,0.02
15095,Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,PC4,2008,Adventure,Minato Station,0,0,0.02,0,0.02
15096,Toxic Grind,X360,2002,Sports,THQ,0.02,0,0,0,0.02
15097,DiRT,PC,2007,Racing,Codemasters,0,0.02,0,0,0.02
15098,Kawasaki Jet Ski,Wii,2008,Racing,Metro 3D,0.02,0,0,0,0.02
15099,Genkai Tokki: Seven Pirates,PC4,2016,Role-Playing,Compile Heart,0,0,0.02,0,0.02
15100,Enchanted Arms (JP sales),X360,2006,Role-Playing,Ubisoft,0,0,0.02,0,0.02
15101,ScrapLand,X360,2005,Action,Deep Silver,0.02,0,0,0,0.02
15102,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable,PC4,2011,Misc,Paon,0,0,0.02,0,0.02
15103,Geten no Hana,PC4,2013,Misc,Tecmo Koei,0,0,0.02,0,0.02
15104,Crazy Machines,Wii,2010,Puzzle,DTP Entertainment,0.01,0.01,0,0,0.02
15105,Harukanaru Toki no Naka de 3 with Izayoiki Aizouban,PC4,2009,Adventure,Tecmo Koei,0,0,0.02,0,0.02
15106,Blade Arcus from Shining EX,PC4,2015,Fighting,Sega,0,0,0.02,0,0.02
15107,Brave: The Video Game,Wii,2012,Action,Disney Interactive Studios,0,0.02,0,0,0.02
15108,Frontlines: Fuel of War,PC,2008,Shooter,THQ,0,0.02,0,0,0.02
15109,D.Gray-man: Sousha no Shikaku,PC4,2008,Adventure,Konami Digital Entertainment,0,0,0.02,0,0.02
15110,Indianapolis 500 Evolution,X360,2009,Racing,Zushi Games,0.02,0,0,0,0.02
15111,Ookami to Koushinryou: Omiowataru Kaze,Wii,2009,Adventure,ASCII Media Works,0,0,0.02,0,0.02
15112,Grey's Anatomy: The Video Game,PC,2009,Adventure,Ubisoft,0,0.02,0,0,0.02
15113,School Days LxH,PC4,2008,Adventure,Interchannel,0,0,0.02,0,0.02
15114,Neo Angelique,PC4,2006,Adventure,Tecmo Koei,0,0,0.02,0,0.02
15115,Big Idea's VeggieTales: LarryBoy and the Bad Apple,PC4,2006,Action,Crave Entertainment,0.01,0.01,0,0,0.02
15116,Namco Museum Battle Collection (JP sales),PC4,2005,Misc,Sony Computer Entertainment,0,0,0.02,0,0.02
15117,Chaos;Head Noah,PC4,2010,Adventure,5pb,0,0,0.02,0,0.02
15118,Brandish: The Dark Revenant,PC4,2009,Role-Playing,Falcom Corporation,0,0,0.02,0,0.02
15119,Summon Night: Swordcraft Story,PC,2003,Role-Playing,Banpresto,0.02,0.01,0,0,0.02
15120,Samurai Shodown V,X360,2006,Fighting,Ignition Entertainment,0.02,0,0,0,0.02
15121,Pro Fishing Challenge,X360,2004,Sports,Atlus,0.02,0,0,0,0.02
15122,Minna no Chizu 2,PC4,2007,Misc,Zenrin,0,0,0.02,0,0.02
15123,Franklin's Great Adventures,Wii,2006,Action,Game Factory,0.02,0,0,0,0.02
15124,Test Drive Unlimited,PC,2007,Racing,Atari,0,0.02,0,0,0.02
15125,SAW,PC,2009,Action,Konami Digital Entertainment,0,0.02,0,0,0.02
15126,Princess Saver! Eternal Love for My Lady,PC4,2010,Adventure,Comfort,0,0,0.02,0,0.02
15127,To Love-Ru Trouble: Darkness - True Princess,PC4,2015,Action,FuRyu,0,0,0.02,0,0.02
15128,Tokyo Mew Mew,PC,2002,Role-Playing,Takara,0,0,0.02,0,0.02
